10000,1000000,trial,model
0.011296272277832031,1.0762550830841064,1,FlatL2
0.01275777816772461,0.7984154224395752,1,FlatIP
0.015053272247314453,1.0112097263336182,2,FlatL2
0.014810323715209961,1.0033049583435059,2,FlatIP
